activity_date,partner,clicks,orders,revenue_usd,commission_usd,updated_at
2025-12-06,creator_collective,231,12,1107.99,155.12,2026-08-20T09:00:00Z
2025-12-06,cashback_network,195,8,708.63,70.86,2026-08-20T09:00:00Z
2025-12-06,editorial_partner,146,6,660.58,79.27,2026-08-20T09:00:00Z
2025-12-07,creator_collective,231,12,1129.07,158.07,2026-08-20T09:00:00Z
2025-12-07,cashback_network,195,8,696.29,69.63,2026-08-20T09:00:00Z
2025-12-07,editorial_partner,146,6,622.51,74.70,2026-08-20T09:00:00Z
2025-12-08,creator_collective,212,11,1042.53,145.95,2026-08-20T09:00:00Z
2025-12-08,cashback_network,195,8,714.56,71.46,2026-08-20T09:00:00Z
2025-12-08,editorial_partner,146,6,673.34,80.80,2026-08-20T09:00:00Z
2025-12-09,creator_collective,231,12,1147.97,160.72,2026-08-20T09:00:00Z
2025-12-09,cashback_network,195,8,691.05,69.10,2026-08-20T09:00:00Z
2025-12-09,editorial_partner,146,6,671.47,80.58,2026-08-20T09:00:00Z
2025-12-10,creator_collective,212,11,1061.88,148.66,2026-08-20T09:00:00Z
2025-12-10,cashback_network,195,8,679.00,67.90,2026-08-20T09:00:00Z
2025-12-10,editorial_partner,146,6,648.83,77.86,2026-08-20T09:00:00Z
2025-12-11,creator_collective,269,14,1321.52,185.01,2026-08-20T09:00:00Z
2025-12-11,cashback_network,220,9,761.11,76.11,2026-08-20T09:00:00Z
2025-12-11,editorial_partner,146,6,670.30,80.44,2026-08-20T09:00:00Z
2025-12-12,creator_collective,212,11,1030.32,144.25,2026-08-20T09:00:00Z
2025-12-12,cashback_network,195,8,691.37,69.14,2026-08-20T09:00:00Z
2025-12-12,editorial_partner,146,6,628.39,75.41,2026-08-20T09:00:00Z
2025-12-13,creator_collective,212,11,1088.69,152.42,2026-08-20T09:00:00Z
2025-12-13,cashback_network,195,8,690.30,69.03,2026-08-20T09:00:00Z
2025-12-13,editorial_partner,146,6,624.32,74.92,2026-08-20T09:00:00Z
2025-12-14,creator_collective,231,12,1118.76,156.63,2026-08-20T09:00:00Z
2025-12-14,cashback_network,195,8,709.34,70.93,2026-08-20T09:00:00Z
2025-12-14,editorial_partner,122,5,529.47,63.54,2026-08-20T09:00:00Z
2025-12-15,creator_collective,212,11,1026.22,143.67,2026-08-20T09:00:00Z
2025-12-15,cashback_network,220,9,816.13,81.61,2026-08-20T09:00:00Z
2025-12-15,editorial_partner,146,6,636.14,76.34,2026-08-20T09:00:00Z
2025-12-16,creator_collective,212,11,1092.79,152.99,2026-08-20T09:00:00Z
2025-12-16,cashback_network,195,8,690.53,69.05,2026-08-20T09:00:00Z
2025-12-16,editorial_partner,122,5,520.97,62.52,2026-08-20T09:00:00Z
2025-12-17,creator_collective,269,14,1309.77,183.37,2026-08-20T09:00:00Z
2025-12-17,cashback_network,195,8,704.28,70.43,2026-08-20T09:00:00Z
2025-12-17,editorial_partner,146,6,632.54,75.90,2026-08-20T09:00:00Z
2025-12-18,creator_collective,250,13,1240.64,173.69,2026-08-20T09:00:00Z
2025-12-18,cashback_network,195,8,730.87,73.09,2026-08-20T09:00:00Z
2025-12-18,editorial_partner,146,6,646.31,77.56,2026-08-20T09:00:00Z
2025-12-19,creator_collective,212,11,1059.48,148.33,2026-08-20T09:00:00Z
2025-12-19,cashback_network,171,7,634.75,63.47,2026-08-20T09:00:00Z
2025-12-19,editorial_partner,98,4,419.97,50.40,2026-08-20T09:00:00Z
2025-12-20,creator_collective,192,10,958.95,134.25,2026-08-20T09:00:00Z
2025-12-20,cashback_network,146,6,522.54,52.25,2026-08-20T09:00:00Z
2025-12-20,editorial_partner,122,5,560.56,67.27,2026-08-20T09:00:00Z
2025-12-21,creator_collective,192,10,955.42,133.76,2026-08-20T09:00:00Z
2025-12-21,cashback_network,171,7,635.21,63.52,2026-08-20T09:00:00Z
2025-12-21,editorial_partner,98,4,424.64,50.96,2026-08-20T09:00:00Z
2025-12-22,creator_collective,212,11,1070.91,149.93,2026-08-20T09:00:00Z
2025-12-22,cashback_network,146,6,517.35,51.74,2026-08-20T09:00:00Z
2025-12-22,editorial_partner,122,5,551.12,66.13,2026-08-20T09:00:00Z
2025-12-23,creator_collective,192,10,973.65,136.31,2026-08-20T09:00:00Z
2025-12-23,cashback_network,171,7,619.71,61.97,2026-08-20T09:00:00Z
2025-12-23,editorial_partner,122,5,532.11,63.85,2026-08-20T09:00:00Z
2025-12-24,creator_collective,173,9,875.54,122.58,2026-08-20T09:00:00Z
2025-12-24,cashback_network,171,7,595.04,59.50,2026-08-20T09:00:00Z
2025-12-24,editorial_partner,122,5,549.44,65.93,2026-08-20T09:00:00Z
2025-12-25,creator_collective,192,10,969.20,135.69,2026-08-20T09:00:00Z
2025-12-25,cashback_network,146,6,544.99,54.50,2026-08-20T09:00:00Z
2025-12-25,editorial_partner,98,4,445.96,53.52,2026-08-20T09:00:00Z
2025-12-26,creator_collective,192,10,956.53,133.91,2026-08-20T09:00:00Z
2025-12-26,cashback_network,171,7,613.64,61.36,2026-08-20T09:00:00Z
2025-12-26,editorial_partner,98,4,417.72,50.13,2026-08-20T09:00:00Z
2025-12-27,creator_collective,173,9,843.76,118.13,2026-08-20T09:00:00Z
2025-12-27,cashback_network,171,7,616.02,61.60,2026-08-20T09:00:00Z
2025-12-27,editorial_partner,98,4,437.85,52.54,2026-08-20T09:00:00Z
2025-12-28,creator_collective,212,11,1017.78,142.49,2026-08-20T09:00:00Z
2025-12-28,cashback_network,146,6,508.30,50.83,2026-08-20T09:00:00Z
2025-12-28,editorial_partner,122,5,560.70,67.28,2026-08-20T09:00:00Z
2025-12-29,creator_collective,173,9,850.92,119.13,2026-08-20T09:00:00Z
2025-12-29,cashback_network,146,6,534.71,53.47,2026-08-20T09:00:00Z
2025-12-29,editorial_partner,122,5,534.99,64.20,2026-08-20T09:00:00Z
2025-12-30,creator_collective,192,10,931.69,130.44,2026-08-20T09:00:00Z
2025-12-30,cashback_network,146,6,543.47,54.35,2026-08-20T09:00:00Z
2025-12-30,editorial_partner,122,5,537.22,64.47,2026-08-20T09:00:00Z
2025-12-31,creator_collective,173,9,886.96,124.17,2026-08-20T09:00:00Z
2025-12-31,cashback_network,171,7,613.44,61.34,2026-08-20T09:00:00Z
2025-12-31,editorial_partner,122,5,536.32,64.36,2026-08-20T09:00:00Z
2026-01-01,creator_collective,154,8,745.49,104.37,2026-08-20T09:00:00Z
2026-01-01,cashback_network,146,6,524.01,52.40,2026-08-20T09:00:00Z
2026-01-01,editorial_partner,98,4,426.81,51.22,2026-08-20T09:00:00Z
2026-01-02,creator_collective,173,9,860.68,120.49,2026-08-20T09:00:00Z
2026-01-02,cashback_network,171,7,600.36,60.04,2026-08-20T09:00:00Z
2026-01-02,editorial_partner,98,4,437.87,52.54,2026-08-20T09:00:00Z
2026-01-03,creator_collective,192,10,932.21,130.51,2026-08-20T09:00:00Z
2026-01-03,cashback_network,146,6,516.14,51.61,2026-08-20T09:00:00Z
2026-01-03,editorial_partner,98,4,430.60,51.67,2026-08-20T09:00:00Z
2026-01-04,creator_collective,192,10,941.39,131.79,2026-08-20T09:00:00Z
2026-01-04,cashback_network,146,6,507.21,50.72,2026-08-20T09:00:00Z
2026-01-04,editorial_partner,98,4,425.94,51.11,2026-08-20T09:00:00Z
2026-01-05,creator_collective,173,9,842.19,117.91,2026-08-20T09:00:00Z
2026-01-05,cashback_network,171,7,597.40,59.74,2026-08-20T09:00:00Z
2026-01-05,editorial_partner,122,5,541.68,65.00,2026-08-20T09:00:00Z
2026-01-06,creator_collective,173,9,878.12,122.94,2026-08-20T09:00:00Z
2026-01-06,cashback_network,171,7,611.78,61.18,2026-08-20T09:00:00Z
2026-01-06,editorial_partner,122,5,546.40,65.57,2026-08-20T09:00:00Z
2026-01-07,creator_collective,192,10,938.75,131.42,2026-08-20T09:00:00Z
2026-01-07,cashback_network,171,7,628.16,62.82,2026-08-20T09:00:00Z
2026-01-07,editorial_partner,122,5,540.99,64.92,2026-08-20T09:00:00Z
2026-01-08,creator_collective,173,9,857.23,120.01,2026-08-20T09:00:00Z
2026-01-08,cashback_network,171,7,605.34,60.53,2026-08-20T09:00:00Z
2026-01-08,editorial_partner,122,5,525.10,63.01,2026-08-20T09:00:00Z
2026-01-09,creator_collective,192,10,932.28,130.52,2026-08-20T09:00:00Z
2026-01-09,cashback_network,146,6,509.27,50.93,2026-08-20T09:00:00Z
2026-01-09,editorial_partner,122,5,526.92,63.23,2026-08-20T09:00:00Z
2026-01-10,creator_collective,192,10,964.89,135.09,2026-08-20T09:00:00Z
2026-01-10,cashback_network,146,6,548.40,54.84,2026-08-20T09:00:00Z
2026-01-10,editorial_partner,122,5,547.24,65.67,2026-08-20T09:00:00Z
2026-01-11,creator_collective,154,8,778.47,108.99,2026-08-20T09:00:00Z
2026-01-11,cashback_network,146,6,509.52,50.95,2026-08-20T09:00:00Z
2026-01-11,editorial_partner,98,4,417.20,50.06,2026-08-20T09:00:00Z
2026-01-12,creator_collective,173,9,858.22,120.15,2026-08-20T09:00:00Z
2026-01-12,cashback_network,146,6,534.86,53.49,2026-08-20T09:00:00Z
2026-01-12,editorial_partner,98,4,423.71,50.85,2026-08-20T09:00:00Z
2026-01-13,creator_collective,192,10,959.72,134.36,2026-08-20T09:00:00Z
2026-01-13,cashback_network,146,6,506.91,50.69,2026-08-20T09:00:00Z
2026-01-13,editorial_partner,122,5,539.24,64.71,2026-08-20T09:00:00Z
2026-01-14,creator_collective,192,10,956.42,133.90,2026-08-20T09:00:00Z
2026-01-14,cashback_network,171,7,620.74,62.07,2026-08-20T09:00:00Z
2026-01-14,editorial_partner,122,5,546.73,65.61,2026-08-20T09:00:00Z
2026-01-15,creator_collective,212,11,1082.31,151.52,2026-08-20T09:00:00Z
2026-01-15,cashback_network,171,7,613.57,61.36,2026-08-20T09:00:00Z
2026-01-15,editorial_partner,122,5,521.81,62.62,2026-08-20T09:00:00Z
2026-01-16,creator_collective,173,9,838.45,117.38,2026-08-20T09:00:00Z
2026-01-16,cashback_network,146,6,539.91,53.99,2026-08-20T09:00:00Z
2026-01-16,editorial_partner,122,5,547.72,65.73,2026-08-20T09:00:00Z
2026-01-17,creator_collective,192,10,996.20,139.47,2026-08-20T09:00:00Z
2026-01-17,cashback_network,146,6,513.16,51.32,2026-08-20T09:00:00Z
2026-01-17,editorial_partner,98,4,445.58,53.47,2026-08-20T09:00:00Z
2026-01-18,creator_collective,173,9,845.12,118.32,2026-08-20T09:00:00Z
2026-01-18,cashback_network,146,6,534.09,53.41,2026-08-20T09:00:00Z
2026-01-18,editorial_partner,122,5,541.75,65.01,2026-08-20T09:00:00Z
2026-01-19,creator_collective,192,10,978.64,137.01,2026-08-20T09:00:00Z
2026-01-19,cashback_network,146,6,521.95,52.19,2026-08-20T09:00:00Z
2026-01-19,editorial_partner,98,4,435.99,52.32,2026-08-20T09:00:00Z
2026-01-20,creator_collective,192,10,967.52,135.45,2026-08-20T09:00:00Z
2026-01-20,cashback_network,171,7,617.00,61.70,2026-08-20T09:00:00Z
2026-01-20,editorial_partner,122,5,522.27,62.67,2026-08-20T09:00:00Z
2026-01-21,creator_collective,173,9,839.71,117.56,2026-08-20T09:00:00Z
2026-01-21,cashback_network,171,7,593.92,59.39,2026-08-20T09:00:00Z
2026-01-21,editorial_partner,98,4,442.20,53.06,2026-08-20T09:00:00Z
2026-01-22,creator_collective,173,9,887.83,124.30,2026-08-20T09:00:00Z
2026-01-22,cashback_network,146,6,520.39,52.04,2026-08-20T09:00:00Z
2026-01-22,editorial_partner,122,5,540.64,64.88,2026-08-20T09:00:00Z
2026-01-23,creator_collective,173,9,864.03,120.96,2026-08-20T09:00:00Z
2026-01-23,cashback_network,146,6,534.61,53.46,2026-08-20T09:00:00Z
2026-01-23,editorial_partner,98,4,440.60,52.87,2026-08-20T09:00:00Z
2026-01-24,creator_collective,192,10,939.76,131.57,2026-08-20T09:00:00Z
2026-01-24,cashback_network,146,6,546.11,54.61,2026-08-20T09:00:00Z
2026-01-24,editorial_partner,122,5,558.44,67.01,2026-08-20T09:00:00Z
2026-01-25,creator_collective,154,8,786.45,110.10,2026-08-20T09:00:00Z
2026-01-25,cashback_network,146,6,520.81,52.08,2026-08-20T09:00:00Z
2026-01-25,editorial_partner,122,5,557.59,66.91,2026-08-20T09:00:00Z
2026-01-26,creator_collective,154,8,767.32,107.43,2026-08-20T09:00:00Z
2026-01-26,cashback_network,146,6,524.09,52.41,2026-08-20T09:00:00Z
2026-01-26,editorial_partner,122,5,560.16,67.22,2026-08-20T09:00:00Z
2026-01-27,creator_collective,154,8,737.86,103.30,2026-08-20T09:00:00Z
2026-01-27,cashback_network,146,6,544.37,54.44,2026-08-20T09:00:00Z
2026-01-27,editorial_partner,98,4,439.58,52.75,2026-08-20T09:00:00Z
2026-01-28,creator_collective,192,10,977.27,136.82,2026-08-20T09:00:00Z
2026-01-28,cashback_network,171,7,600.53,60.05,2026-08-20T09:00:00Z
2026-01-28,editorial_partner,122,5,551.25,66.15,2026-08-20T09:00:00Z
2026-01-29,creator_collective,154,8,787.20,110.21,2026-08-20T09:00:00Z
2026-01-29,cashback_network,146,6,508.36,50.84,2026-08-20T09:00:00Z
2026-01-29,editorial_partner,98,4,418.47,50.22,2026-08-20T09:00:00Z
2026-01-30,creator_collective,173,9,840.46,117.66,2026-08-20T09:00:00Z
2026-01-30,cashback_network,122,5,426.64,42.66,2026-08-20T09:00:00Z
2026-01-30,editorial_partner,122,5,531.97,63.84,2026-08-20T09:00:00Z
2026-01-31,creator_collective,173,9,854.51,119.63,2026-08-20T09:00:00Z
2026-01-31,cashback_network,146,6,519.70,51.97,2026-08-20T09:00:00Z
2026-01-31,editorial_partner,122,5,533.85,64.06,2026-08-20T09:00:00Z
2026-02-01,creator_collective,173,9,847.19,118.61,2026-08-20T09:00:00Z
2026-02-01,cashback_network,146,6,522.57,52.26,2026-08-20T09:00:00Z
2026-02-01,editorial_partner,98,4,425.40,51.05,2026-08-20T09:00:00Z
2026-02-02,creator_collective,173,9,855.33,119.75,2026-08-20T09:00:00Z
2026-02-02,cashback_network,146,6,508.97,50.90,2026-08-20T09:00:00Z
2026-02-02,editorial_partner,122,5,524.68,62.96,2026-08-20T09:00:00Z
2026-02-03,creator_collective,154,8,751.58,105.22,2026-08-20T09:00:00Z
2026-02-03,cashback_network,146,6,517.62,51.76,2026-08-20T09:00:00Z
2026-02-03,editorial_partner,98,4,447.13,53.66,2026-08-20T09:00:00Z
2026-02-04,creator_collective,173,9,874.55,122.44,2026-08-20T09:00:00Z
2026-02-04,cashback_network,122,5,445.00,44.50,2026-08-20T09:00:00Z
2026-02-04,editorial_partner,98,4,432.44,51.89,2026-08-20T09:00:00Z
2026-02-05,creator_collective,173,9,866.49,121.31,2026-08-20T09:00:00Z
2026-02-05,cashback_network,146,6,536.01,53.60,2026-08-20T09:00:00Z
2026-02-05,editorial_partner,98,4,426.21,51.15,2026-08-20T09:00:00Z
2026-02-06,creator_collective,173,9,855.06,119.71,2026-08-20T09:00:00Z
2026-02-06,cashback_network,146,6,540.71,54.07,2026-08-20T09:00:00Z
2026-02-06,editorial_partner,122,5,550.91,66.11,2026-08-20T09:00:00Z
2026-02-07,creator_collective,154,8,740.81,103.71,2026-08-20T09:00:00Z
2026-02-07,cashback_network,146,6,523.71,52.37,2026-08-20T09:00:00Z
2026-02-07,editorial_partner,122,5,559.53,67.14,2026-08-20T09:00:00Z
2026-02-08,creator_collective,154,8,769.61,107.75,2026-08-20T09:00:00Z
2026-02-08,cashback_network,146,6,514.43,51.44,2026-08-20T09:00:00Z
2026-02-08,editorial_partner,98,4,425.93,51.11,2026-08-20T09:00:00Z
2026-02-09,creator_collective,192,10,994.26,139.20,2026-08-20T09:00:00Z
2026-02-09,cashback_network,146,6,532.38,53.24,2026-08-20T09:00:00Z
2026-02-09,editorial_partner,122,5,549.65,65.96,2026-08-20T09:00:00Z
2026-02-10,creator_collective,192,10,946.48,132.51,2026-08-20T09:00:00Z
2026-02-10,cashback_network,122,5,437.07,43.71,2026-08-20T09:00:00Z
2026-02-10,editorial_partner,98,4,427.26,51.27,2026-08-20T09:00:00Z
2026-02-11,creator_collective,192,10,980.92,137.33,2026-08-20T09:00:00Z
2026-02-11,cashback_network,146,6,534.92,53.49,2026-08-20T09:00:00Z
2026-02-11,editorial_partner,98,4,426.97,51.24,2026-08-20T09:00:00Z
2026-02-12,creator_collective,173,9,856.63,119.93,2026-08-20T09:00:00Z
2026-02-12,cashback_network,122,5,449.86,44.99,2026-08-20T09:00:00Z
2026-02-12,editorial_partner,98,4,437.98,52.56,2026-08-20T09:00:00Z
2026-02-13,creator_collective,173,9,879.99,123.20,2026-08-20T09:00:00Z
2026-02-13,cashback_network,122,5,428.11,42.81,2026-08-20T09:00:00Z
2026-02-13,editorial_partner,98,4,436.38,52.37,2026-08-20T09:00:00Z
2026-02-14,creator_collective,192,10,954.13,133.58,2026-08-20T09:00:00Z
2026-02-14,cashback_network,171,7,612.58,61.26,2026-08-20T09:00:00Z
2026-02-14,editorial_partner,98,4,446.15,53.54,2026-08-20T09:00:00Z
2026-02-15,creator_collective,173,9,841.42,117.80,2026-08-20T09:00:00Z
2026-02-15,cashback_network,146,6,532.40,53.24,2026-08-20T09:00:00Z
2026-02-15,editorial_partner,122,5,561.10,67.33,2026-08-20T09:00:00Z
2026-02-16,creator_collective,173,9,882.27,123.52,2026-08-20T09:00:00Z
2026-02-16,cashback_network,146,6,539.66,53.97,2026-08-20T09:00:00Z
2026-02-16,editorial_partner,122,5,532.71,63.93,2026-08-20T09:00:00Z
2026-02-17,creator_collective,154,8,781.04,109.35,2026-08-20T09:00:00Z
2026-02-17,cashback_network,122,5,441.66,44.17,2026-08-20T09:00:00Z
2026-02-17,editorial_partner,122,5,538.87,64.66,2026-08-20T09:00:00Z
2026-02-18,creator_collective,154,8,786.11,110.06,2026-08-20T09:00:00Z
2026-02-18,cashback_network,146,6,513.29,51.33,2026-08-20T09:00:00Z
2026-02-18,editorial_partner,98,4,443.81,53.26,2026-08-20T09:00:00Z
2026-02-19,creator_collective,173,9,839.99,117.60,2026-08-20T09:00:00Z
2026-02-19,cashback_network,122,5,423.94,42.39,2026-08-20T09:00:00Z
2026-02-19,editorial_partner,98,4,416.25,49.95,2026-08-20T09:00:00Z
2026-02-20,creator_collective,154,8,768.00,107.52,2026-08-20T09:00:00Z
2026-02-20,cashback_network,146,6,527.62,52.76,2026-08-20T09:00:00Z
2026-02-20,editorial_partner,98,4,421.44,50.57,2026-08-20T09:00:00Z
2026-02-21,creator_collective,154,8,795.50,111.37,2026-08-20T09:00:00Z
2026-02-21,cashback_network,122,5,438.99,43.90,2026-08-20T09:00:00Z
2026-02-21,editorial_partner,98,4,434.71,52.17,2026-08-20T09:00:00Z
2026-02-22,creator_collective,173,9,862.87,120.80,2026-08-20T09:00:00Z
2026-02-22,cashback_network,146,6,531.38,53.14,2026-08-20T09:00:00Z
2026-02-22,editorial_partner,98,4,444.44,53.33,2026-08-20T09:00:00Z
2026-02-23,creator_collective,173,9,838.31,117.36,2026-08-20T09:00:00Z
2026-02-23,cashback_network,146,6,543.97,54.40,2026-08-20T09:00:00Z
2026-02-23,editorial_partner,98,4,435.28,52.23,2026-08-20T09:00:00Z
2026-02-24,creator_collective,154,8,752.96,105.41,2026-08-20T09:00:00Z
2026-02-24,cashback_network,146,6,537.97,53.80,2026-08-20T09:00:00Z
2026-02-24,editorial_partner,98,4,419.04,50.29,2026-08-20T09:00:00Z
2026-02-25,creator_collective,173,9,834.05,116.77,2026-08-20T09:00:00Z
2026-02-25,cashback_network,146,6,527.08,52.71,2026-08-20T09:00:00Z
2026-02-25,editorial_partner,122,5,522.92,62.75,2026-08-20T09:00:00Z
2026-02-26,creator_collective,173,9,876.64,122.73,2026-08-20T09:00:00Z
2026-02-26,cashback_network,146,6,545.98,54.60,2026-08-20T09:00:00Z
2026-02-26,editorial_partner,98,4,433.41,52.01,2026-08-20T09:00:00Z
2026-02-27,creator_collective,154,8,759.41,106.32,2026-08-20T09:00:00Z
2026-02-27,cashback_network,122,5,454.59,45.46,2026-08-20T09:00:00Z
2026-02-27,editorial_partner,98,4,433.06,51.97,2026-08-20T09:00:00Z
2026-02-28,creator_collective,173,9,840.75,117.71,2026-08-20T09:00:00Z
2026-02-28,cashback_network,122,5,457.33,45.73,2026-08-20T09:00:00Z
2026-02-28,editorial_partner,98,4,445.61,53.47,2026-08-20T09:00:00Z
2026-03-01,creator_collective,173,9,891.57,124.82,2026-08-20T09:00:00Z
2026-03-01,cashback_network,146,6,515.20,51.52,2026-08-20T09:00:00Z
2026-03-01,editorial_partner,98,4,424.08,50.89,2026-08-20T09:00:00Z
2026-03-02,creator_collective,154,8,745.25,104.33,2026-08-20T09:00:00Z
2026-03-02,cashback_network,146,6,541.33,54.13,2026-08-20T09:00:00Z
2026-03-02,editorial_partner,98,4,435.71,52.29,2026-08-20T09:00:00Z
2026-03-03,creator_collective,173,9,857.75,120.09,2026-08-20T09:00:00Z
2026-03-03,cashback_network,146,6,547.36,54.74,2026-08-20T09:00:00Z
2026-03-03,editorial_partner,98,4,422.24,50.67,2026-08-20T09:00:00Z
2026-03-04,creator_collective,154,8,762.98,106.82,2026-08-20T09:00:00Z
2026-03-04,cashback_network,146,6,513.41,51.34,2026-08-20T09:00:00Z
2026-03-04,editorial_partner,98,4,435.75,52.29,2026-08-20T09:00:00Z
2026-03-05,creator_collective,154,8,772.71,108.18,2026-08-20T09:00:00Z
2026-03-05,cashback_network,122,5,439.51,43.95,2026-08-20T09:00:00Z
2026-03-05,editorial_partner,98,4,426.89,51.23,2026-08-20T09:00:00Z
2026-03-06,creator_collective,154,8,742.52,103.95,2026-08-20T09:00:00Z
2026-03-06,cashback_network,122,5,429.06,42.91,2026-08-20T09:00:00Z
2026-03-06,editorial_partner,98,4,423.10,50.77,2026-08-20T09:00:00Z
2026-03-07,creator_collective,154,8,776.72,108.74,2026-08-20T09:00:00Z
2026-03-07,cashback_network,122,5,449.55,44.96,2026-08-20T09:00:00Z
2026-03-07,editorial_partner,98,4,430.45,51.65,2026-08-20T09:00:00Z
2026-03-08,creator_collective,154,8,770.68,107.90,2026-08-20T09:00:00Z
2026-03-08,cashback_network,146,6,534.43,53.44,2026-08-20T09:00:00Z
2026-03-08,editorial_partner,98,4,424.13,50.90,2026-08-20T09:00:00Z
2026-03-09,creator_collective,154,8,795.88,111.42,2026-08-20T09:00:00Z
2026-03-09,cashback_network,122,5,455.88,45.59,2026-08-20T09:00:00Z
2026-03-09,editorial_partner,98,4,423.00,50.76,2026-08-20T09:00:00Z
2026-03-10,creator_collective,154,8,796.55,111.52,2026-08-20T09:00:00Z
2026-03-10,cashback_network,146,6,543.00,54.30,2026-08-20T09:00:00Z
2026-03-10,editorial_partner,98,4,445.75,53.49,2026-08-20T09:00:00Z
2026-03-11,creator_collective,173,9,889.53,124.53,2026-08-20T09:00:00Z
2026-03-11,cashback_network,122,5,439.29,43.93,2026-08-20T09:00:00Z
2026-03-11,editorial_partner,98,4,443.73,53.25,2026-08-20T09:00:00Z
2026-03-12,creator_collective,154,8,764.83,107.08,2026-08-20T09:00:00Z
2026-03-12,cashback_network,122,5,433.21,43.32,2026-08-20T09:00:00Z
2026-03-12,editorial_partner,98,4,433.12,51.97,2026-08-20T09:00:00Z
2026-03-13,creator_collective,154,8,763.09,106.83,2026-08-20T09:00:00Z
2026-03-13,cashback_network,122,5,451.21,45.12,2026-08-20T09:00:00Z
2026-03-13,editorial_partner,98,4,439.76,52.77,2026-08-20T09:00:00Z
2026-03-14,creator_collective,173,9,836.80,117.15,2026-08-20T09:00:00Z
2026-03-14,cashback_network,146,6,517.88,51.79,2026-08-20T09:00:00Z
2026-03-14,editorial_partner,98,4,429.82,51.58,2026-08-20T09:00:00Z
2026-03-15,creator_collective,154,8,751.23,105.17,2026-08-20T09:00:00Z
2026-03-15,cashback_network,146,6,506.91,50.69,2026-08-20T09:00:00Z
2026-03-15,editorial_partner,98,4,415.17,49.82,2026-08-20T09:00:00Z
2026-03-16,creator_collective,192,10,985.12,137.92,2026-08-20T09:00:00Z
2026-03-16,cashback_network,146,6,529.15,52.92,2026-08-20T09:00:00Z
2026-03-16,editorial_partner,122,5,529.32,63.52,2026-08-20T09:00:00Z
2026-03-17,creator_collective,135,7,660.59,92.48,2026-08-20T09:00:00Z
2026-03-17,cashback_network,122,5,445.44,44.54,2026-08-20T09:00:00Z
2026-03-17,editorial_partner,98,4,418.98,50.28,2026-08-20T09:00:00Z
2026-03-18,creator_collective,135,7,662.24,92.71,2026-08-20T09:00:00Z
2026-03-18,cashback_network,146,6,546.95,54.70,2026-08-20T09:00:00Z
2026-03-18,editorial_partner,98,4,429.43,51.53,2026-08-20T09:00:00Z
2026-03-19,creator_collective,173,9,857.49,120.05,2026-08-20T09:00:00Z
2026-03-19,cashback_network,122,5,430.83,43.08,2026-08-20T09:00:00Z
2026-03-19,editorial_partner,98,4,416.14,49.94,2026-08-20T09:00:00Z
2026-03-20,creator_collective,135,7,661.51,92.61,2026-08-20T09:00:00Z
2026-03-20,cashback_network,122,5,448.61,44.86,2026-08-20T09:00:00Z
2026-03-20,editorial_partner,73,3,323.16,38.78,2026-08-20T09:00:00Z
2026-03-21,creator_collective,154,8,797.92,111.71,2026-08-20T09:00:00Z
2026-03-21,cashback_network,122,5,440.82,44.08,2026-08-20T09:00:00Z
2026-03-21,editorial_partner,98,4,443.82,53.26,2026-08-20T09:00:00Z
2026-03-22,creator_collective,154,8,747.52,104.65,2026-08-20T09:00:00Z
2026-03-22,cashback_network,122,5,450.95,45.10,2026-08-20T09:00:00Z
2026-03-22,editorial_partner,98,4,426.23,51.15,2026-08-20T09:00:00Z
2026-03-23,creator_collective,154,8,740.85,103.72,2026-08-20T09:00:00Z
2026-03-23,cashback_network,122,5,422.87,42.29,2026-08-20T09:00:00Z
2026-03-23,editorial_partner,98,4,417.59,50.11,2026-08-20T09:00:00Z
2026-03-24,creator_collective,135,7,683.14,95.64,2026-08-20T09:00:00Z
2026-03-24,cashback_network,122,5,431.10,43.11,2026-08-20T09:00:00Z
2026-03-24,editorial_partner,98,4,439.12,52.69,2026-08-20T09:00:00Z
2026-03-25,creator_collective,135,7,692.33,96.93,2026-08-20T09:00:00Z
2026-03-25,cashback_network,146,6,523.04,52.30,2026-08-20T09:00:00Z
2026-03-25,editorial_partner,98,4,421.88,50.63,2026-08-20T09:00:00Z
2026-03-26,creator_collective,154,8,775.71,108.60,2026-08-20T09:00:00Z
2026-03-26,cashback_network,122,5,440.99,44.10,2026-08-20T09:00:00Z
2026-03-26,editorial_partner,98,4,434.53,52.14,2026-08-20T09:00:00Z
2026-03-27,creator_collective,135,7,656.91,91.97,2026-08-20T09:00:00Z
2026-03-27,cashback_network,122,5,443.28,44.33,2026-08-20T09:00:00Z
2026-03-27,editorial_partner,73,3,328.37,39.40,2026-08-20T09:00:00Z
2026-03-28,creator_collective,154,8,762.29,106.72,2026-08-20T09:00:00Z
2026-03-28,cashback_network,122,5,436.61,43.66,2026-08-20T09:00:00Z
2026-03-28,editorial_partner,98,4,434.79,52.17,2026-08-20T09:00:00Z
2026-03-29,creator_collective,154,8,762.18,106.71,2026-08-20T09:00:00Z
2026-03-29,cashback_network,122,5,451.74,45.17,2026-08-20T09:00:00Z
2026-03-29,editorial_partner,73,3,327.82,39.34,2026-08-20T09:00:00Z
2026-03-30,creator_collective,135,7,679.53,95.13,2026-08-20T09:00:00Z
2026-03-30,cashback_network,122,5,439.68,43.97,2026-08-20T09:00:00Z
2026-03-30,editorial_partner,98,4,417.14,50.06,2026-08-20T09:00:00Z
