activity_date,channel,spend_usd,impressions,clicks,attributed_orders,updated_at
2025-12-17,email,72.92,15390,405,39,2026-08-20T09:00:00Z
2025-12-18,paid_search,812.33,10384,472,25,2026-08-20T09:00:00Z
2025-12-18,paid_social,628.45,22116,582,20,2026-08-20T09:00:00Z
2025-12-18,retargeting,313.10,14516,382,29,2026-08-20T09:00:00Z
2025-12-18,email,71.44,15086,397,38,2026-08-20T09:00:00Z
2025-12-19,paid_search,673.09,8602,391,18,2026-08-20T09:00:00Z
2025-12-19,paid_social,502.25,17670,465,12,2026-08-20T09:00:00Z
2025-12-19,retargeting,219.93,10184,268,16,2026-08-20T09:00:00Z
2025-12-19,email,60.28,12730,335,25,2026-08-20T09:00:00Z
2025-12-20,paid_search,604.46,7722,351,16,2026-08-20T09:00:00Z
2025-12-20,paid_social,475.29,16720,440,12,2026-08-20T09:00:00Z
2025-12-20,retargeting,247.37,11476,302,18,2026-08-20T09:00:00Z
2025-12-20,email,59.41,12540,330,24,2026-08-20T09:00:00Z
2025-12-21,paid_search,605.97,7744,352,16,2026-08-20T09:00:00Z
2025-12-21,paid_social,448.57,15770,415,11,2026-08-20T09:00:00Z
2025-12-21,retargeting,221.15,10260,270,17,2026-08-20T09:00:00Z
2025-12-21,email,61.70,13034,343,25,2026-08-20T09:00:00Z
2025-12-22,paid_search,618.47,7920,360,15,2026-08-20T09:00:00Z
2025-12-22,paid_social,450.07,15846,417,10,2026-08-20T09:00:00Z
2025-12-22,retargeting,214.27,9918,261,16,2026-08-20T09:00:00Z
2025-12-22,email,60.15,12692,334,25,2026-08-20T09:00:00Z
2025-12-23,paid_search,634.68,8118,369,16,2026-08-20T09:00:00Z
2025-12-23,paid_social,499.90,17594,463,12,2026-08-20T09:00:00Z
2025-12-23,retargeting,237.03,10982,289,17,2026-08-20T09:00:00Z
2025-12-23,email,59.29,12502,329,25,2026-08-20T09:00:00Z
2025-12-24,paid_search,660.33,8448,384,17,2026-08-20T09:00:00Z
2025-12-24,paid_social,502.88,17708,466,12,2026-08-20T09:00:00Z
2025-12-24,retargeting,224.93,10412,274,17,2026-08-20T09:00:00Z
2025-12-24,email,61.46,12958,341,24,2026-08-20T09:00:00Z
2025-12-25,paid_search,670.97,8580,390,17,2026-08-20T09:00:00Z
2025-12-25,paid_social,500.28,17594,463,12,2026-08-20T09:00:00Z
2025-12-25,retargeting,226.01,10488,276,17,2026-08-20T09:00:00Z
2025-12-25,email,65.80,13908,366,26,2026-08-20T09:00:00Z
2025-12-26,paid_search,607.23,7766,353,15,2026-08-20T09:00:00Z
2025-12-26,paid_social,464.75,16340,430,11,2026-08-20T09:00:00Z
2025-12-26,retargeting,239.50,11096,292,18,2026-08-20T09:00:00Z
2025-12-26,email,62.28,13148,346,26,2026-08-20T09:00:00Z
2025-12-27,paid_search,629.82,8052,366,16,2026-08-20T09:00:00Z
2025-12-27,paid_social,506.34,17822,469,12,2026-08-20T09:00:00Z
2025-12-27,retargeting,210.02,9728,256,16,2026-08-20T09:00:00Z
2025-12-27,email,62.35,13148,346,25,2026-08-20T09:00:00Z
2025-12-28,paid_search,628.82,8052,366,15,2026-08-20T09:00:00Z
2025-12-28,paid_social,501.65,17632,464,12,2026-08-20T09:00:00Z
2025-12-28,retargeting,231.31,10716,282,18,2026-08-20T09:00:00Z
2025-12-28,email,62.63,13224,348,26,2026-08-20T09:00:00Z
2025-12-29,paid_search,679.50,8690,395,17,2026-08-20T09:00:00Z
2025-12-29,paid_social,501.08,17632,464,12,2026-08-20T09:00:00Z
2025-12-29,retargeting,234.53,10868,286,18,2026-08-20T09:00:00Z
2025-12-29,email,62.08,13110,345,26,2026-08-20T09:00:00Z
2025-12-30,paid_search,649.16,8294,377,16,2026-08-20T09:00:00Z
2025-12-30,paid_social,507.72,17860,470,12,2026-08-20T09:00:00Z
2025-12-30,retargeting,224.37,10412,274,17,2026-08-20T09:00:00Z
2025-12-30,email,62.24,13148,346,25,2026-08-20T09:00:00Z
2025-12-31,paid_search,594.80,7612,346,15,2026-08-20T09:00:00Z
2025-12-31,paid_social,445.85,15694,413,11,2026-08-20T09:00:00Z
2025-12-31,retargeting,216.98,10070,265,16,2026-08-20T09:00:00Z
2025-12-31,email,58.20,12274,323,23,2026-08-20T09:00:00Z
2026-01-01,paid_search,656.41,8404,382,17,2026-08-20T09:00:00Z
2026-01-01,paid_social,461.12,16226,427,11,2026-08-20T09:00:00Z
2026-01-01,retargeting,215.12,9956,262,16,2026-08-20T09:00:00Z
2026-01-01,email,62.43,13186,347,25,2026-08-20T09:00:00Z
2026-01-02,paid_search,593.30,7590,345,15,2026-08-20T09:00:00Z
2026-01-02,paid_social,489.36,17214,453,12,2026-08-20T09:00:00Z
2026-01-02,retargeting,241.90,11210,295,17,2026-08-20T09:00:00Z
2026-01-02,email,62.68,13224,348,27,2026-08-20T09:00:00Z
2026-01-03,paid_search,634.49,8118,369,16,2026-08-20T09:00:00Z
2026-01-03,paid_social,501.89,17670,465,12,2026-08-20T09:00:00Z
2026-01-03,retargeting,241.16,11172,294,17,2026-08-20T09:00:00Z
2026-01-03,email,65.54,13832,364,27,2026-08-20T09:00:00Z
2026-01-04,paid_search,671.97,8602,391,17,2026-08-20T09:00:00Z
2026-01-04,paid_social,502.24,17670,465,12,2026-08-20T09:00:00Z
2026-01-04,retargeting,223.32,10336,272,16,2026-08-20T09:00:00Z
2026-01-04,email,58.19,12274,323,24,2026-08-20T09:00:00Z
2026-01-05,paid_search,590.99,7568,344,15,2026-08-20T09:00:00Z
2026-01-05,paid_social,500.68,17632,464,12,2026-08-20T09:00:00Z
2026-01-05,retargeting,231.05,10716,282,17,2026-08-20T09:00:00Z
2026-01-05,email,63.03,13300,350,25,2026-08-20T09:00:00Z
2026-01-06,paid_search,646.27,8272,376,16,2026-08-20T09:00:00Z
2026-01-06,paid_social,436.21,15352,404,10,2026-08-20T09:00:00Z
2026-01-06,retargeting,211.25,9804,258,16,2026-08-20T09:00:00Z
2026-01-06,email,57.25,12084,318,23,2026-08-20T09:00:00Z
2026-01-07,paid_search,623.78,7986,363,15,2026-08-20T09:00:00Z
2026-01-07,paid_social,449.29,15808,416,10,2026-08-20T09:00:00Z
2026-01-07,retargeting,240.81,11172,294,18,2026-08-20T09:00:00Z
2026-01-07,email,65.41,13794,363,26,2026-08-20T09:00:00Z
2026-01-08,paid_search,602.25,7700,350,15,2026-08-20T09:00:00Z
2026-01-08,paid_social,453.60,15960,420,11,2026-08-20T09:00:00Z
2026-01-08,retargeting,235.78,10944,288,18,2026-08-20T09:00:00Z
2026-01-08,email,60.89,12844,338,26,2026-08-20T09:00:00Z
2026-01-09,paid_search,578.99,7414,337,15,2026-08-20T09:00:00Z
2026-01-09,paid_social,469.97,16530,435,12,2026-08-20T09:00:00Z
2026-01-09,retargeting,237.32,10982,289,17,2026-08-20T09:00:00Z
2026-01-09,email,57.52,12160,320,24,2026-08-20T09:00:00Z
2026-01-10,paid_search,637.27,8162,371,17,2026-08-20T09:00:00Z
2026-01-10,paid_social,471.18,16568,436,11,2026-08-20T09:00:00Z
2026-01-10,retargeting,216.62,10032,264,16,2026-08-20T09:00:00Z
2026-01-10,email,61.96,13072,344,26,2026-08-20T09:00:00Z
2026-01-11,paid_search,626.41,8008,364,16,2026-08-20T09:00:00Z
2026-01-11,paid_social,447.31,15732,414,11,2026-08-20T09:00:00Z
2026-01-11,retargeting,215.10,9956,262,16,2026-08-20T09:00:00Z
2026-01-11,email,61.66,13034,343,25,2026-08-20T09:00:00Z
2026-01-12,paid_search,643.59,8228,374,15,2026-08-20T09:00:00Z
2026-01-12,paid_social,479.40,16872,444,12,2026-08-20T09:00:00Z
2026-01-12,retargeting,210.56,9766,257,15,2026-08-20T09:00:00Z
2026-01-12,email,61.75,13034,343,26,2026-08-20T09:00:00Z
2026-01-13,paid_search,591.68,7568,344,15,2026-08-20T09:00:00Z
2026-01-13,paid_social,462.41,16264,428,12,2026-08-20T09:00:00Z
2026-01-13,retargeting,233.42,10830,285,17,2026-08-20T09:00:00Z
2026-01-13,email,59.05,12464,328,25,2026-08-20T09:00:00Z
2026-01-14,paid_search,710.03,9086,413,19,2026-08-20T09:00:00Z
2026-01-14,paid_social,560.16,19722,519,15,2026-08-20T09:00:00Z
2026-01-14,retargeting,245.18,11362,299,19,2026-08-20T09:00:00Z
2026-01-14,email,64.04,13528,356,30,2026-08-20T09:00:00Z
2026-01-15,paid_search,713.28,9130,415,21,2026-08-20T09:00:00Z
2026-01-15,paid_social,523.69,18430,485,14,2026-08-20T09:00:00Z
2026-01-15,retargeting,247.38,11476,302,20,2026-08-20T09:00:00Z
2026-01-15,email,66.37,14022,369,32,2026-08-20T09:00:00Z
2026-01-16,paid_search,720.74,9218,419,21,2026-08-20T09:00:00Z
2026-01-16,paid_social,519.52,18278,481,14,2026-08-20T09:00:00Z
2026-01-16,retargeting,237.62,11020,290,20,2026-08-20T09:00:00Z
2026-01-16,email,60.36,12730,335,27,2026-08-20T09:00:00Z
2026-01-17,paid_search,642.15,8206,373,16,2026-08-20T09:00:00Z
2026-01-17,paid_social,476.57,16758,441,11,2026-08-20T09:00:00Z
2026-01-17,retargeting,210.32,9728,256,15,2026-08-20T09:00:00Z
2026-01-17,email,61.49,12996,342,26,2026-08-20T09:00:00Z
2026-01-18,paid_search,593.78,7590,345,15,2026-08-20T09:00:00Z
2026-01-18,paid_social,453.87,15960,420,11,2026-08-20T09:00:00Z
2026-01-18,retargeting,236.51,10944,288,18,2026-08-20T09:00:00Z
2026-01-18,email,62.00,13072,344,26,2026-08-20T09:00:00Z
2026-01-19,paid_search,578.89,7414,337,15,2026-08-20T09:00:00Z
2026-01-19,paid_social,476.35,16758,441,11,2026-08-20T09:00:00Z
2026-01-19,retargeting,222.23,10298,271,16,2026-08-20T09:00:00Z
2026-01-19,email,59.93,12654,333,23,2026-08-20T09:00:00Z
2026-01-20,paid_search,597.93,7656,348,15,2026-08-20T09:00:00Z
2026-01-20,paid_social,468.66,16492,434,12,2026-08-20T09:00:00Z
2026-01-20,retargeting,225.61,10450,275,16,2026-08-20T09:00:00Z
2026-01-20,email,57.19,12084,318,24,2026-08-20T09:00:00Z
2026-01-21,paid_search,628.55,8030,365,15,2026-08-20T09:00:00Z
2026-01-21,paid_social,472.48,16606,437,12,2026-08-20T09:00:00Z
2026-01-21,retargeting,202.44,9386,247,15,2026-08-20T09:00:00Z
2026-01-21,email,56.74,11970,315,24,2026-08-20T09:00:00Z
2026-01-22,paid_search,610.17,7810,355,15,2026-08-20T09:00:00Z
2026-01-22,paid_social,457.86,16112,424,12,2026-08-20T09:00:00Z
2026-01-22,retargeting,210.87,9766,257,16,2026-08-20T09:00:00Z
2026-01-22,email,61.74,13034,343,26,2026-08-20T09:00:00Z
2026-01-23,paid_search,583.03,7458,339,14,2026-08-20T09:00:00Z
2026-01-23,paid_social,459.35,16150,425,11,2026-08-20T09:00:00Z
2026-01-23,retargeting,204.99,9500,250,16,2026-08-20T09:00:00Z
2026-01-23,email,62.11,13110,345,25,2026-08-20T09:00:00Z
2026-01-24,paid_search,579.79,7414,337,15,2026-08-20T09:00:00Z
2026-01-24,paid_social,475.64,16720,440,11,2026-08-20T09:00:00Z
2026-01-24,retargeting,204.28,9462,249,15,2026-08-20T09:00:00Z
2026-01-24,email,54.77,11552,304,22,2026-08-20T09:00:00Z
2026-01-25,paid_search,623.33,7964,362,16,2026-08-20T09:00:00Z
2026-01-25,paid_social,421.90,14858,391,11,2026-08-20T09:00:00Z
2026-01-25,retargeting,213.98,9918,261,16,2026-08-20T09:00:00Z
2026-01-25,email,55.51,11704,308,22,2026-08-20T09:00:00Z
2026-01-26,paid_search,601.93,7700,350,15,2026-08-20T09:00:00Z
2026-01-26,paid_social,473.17,16644,438,12,2026-08-20T09:00:00Z
2026-01-26,retargeting,233.34,10830,285,17,2026-08-20T09:00:00Z
2026-01-26,email,59.03,12464,328,24,2026-08-20T09:00:00Z
2026-01-27,paid_search,629.46,8052,366,16,2026-08-20T09:00:00Z
2026-01-27,paid_social,447.40,15732,414,11,2026-08-20T09:00:00Z
2026-01-27,retargeting,217.64,10070,265,16,2026-08-20T09:00:00Z
2026-01-27,email,54.52,11514,303,24,2026-08-20T09:00:00Z
2026-01-28,paid_search,601.89,7700,350,15,2026-08-20T09:00:00Z
2026-01-28,paid_social,443.63,15618,411,10,2026-08-20T09:00:00Z
2026-01-28,retargeting,224.77,10412,274,16,2026-08-20T09:00:00Z
2026-01-28,email,61.95,13072,344,26,2026-08-20T09:00:00Z
2026-01-29,paid_search,556.65,7128,324,14,2026-08-20T09:00:00Z
2026-01-29,paid_social,420.99,14820,390,10,2026-08-20T09:00:00Z
2026-01-29,retargeting,217.37,10070,265,16,2026-08-20T09:00:00Z
2026-01-29,email,60.43,12768,336,24,2026-08-20T09:00:00Z
2026-01-30,paid_search,621.14,7942,361,15,2026-08-20T09:00:00Z
2026-01-30,paid_social,463.15,16302,429,11,2026-08-20T09:00:00Z
2026-01-30,retargeting,224.94,10412,274,17,2026-08-20T09:00:00Z
2026-01-30,email,56.09,11856,312,24,2026-08-20T09:00:00Z
2026-01-31,paid_search,592.81,7590,345,15,2026-08-20T09:00:00Z
2026-01-31,paid_social,427.86,15048,396,10,2026-08-20T09:00:00Z
2026-01-31,retargeting,209.51,9728,256,16,2026-08-20T09:00:00Z
2026-01-31,email,53.56,11324,298,23,2026-08-20T09:00:00Z
2026-02-01,paid_search,610.09,7810,355,15,2026-08-20T09:00:00Z
2026-02-01,paid_social,445.87,15694,413,11,2026-08-20T09:00:00Z
2026-02-01,retargeting,203.66,9424,248,15,2026-08-20T09:00:00Z
2026-02-01,email,58.63,12388,326,24,2026-08-20T09:00:00Z
2026-02-02,paid_search,633.16,8096,368,16,2026-08-20T09:00:00Z
2026-02-02,paid_social,421.60,14820,390,10,2026-08-20T09:00:00Z
2026-02-02,retargeting,213.60,9880,260,15,2026-08-20T09:00:00Z
2026-02-02,email,57.45,12122,319,24,2026-08-20T09:00:00Z
2026-02-03,paid_search,597.95,7656,348,15,2026-08-20T09:00:00Z
2026-02-03,paid_social,433.37,15238,401,11,2026-08-20T09:00:00Z
2026-02-03,retargeting,216.37,10032,264,16,2026-08-20T09:00:00Z
2026-02-03,email,58.01,12236,322,24,2026-08-20T09:00:00Z
2026-02-04,paid_search,547.10,6996,318,14,2026-08-20T09:00:00Z
2026-02-04,paid_social,450.89,15846,417,11,2026-08-20T09:00:00Z
2026-02-04,retargeting,227.42,10526,277,16,2026-08-20T09:00:00Z
2026-02-04,email,56.67,11970,315,24,2026-08-20T09:00:00Z
2026-02-05,paid_search,553.65,7084,322,14,2026-08-20T09:00:00Z
2026-02-05,paid_social,441.91,15542,409,10,2026-08-20T09:00:00Z
2026-02-05,retargeting,227.68,10564,278,17,2026-08-20T09:00:00Z
2026-02-05,email,60.48,12768,336,26,2026-08-20T09:00:00Z
2026-02-06,paid_search,611.95,7832,356,15,2026-08-20T09:00:00Z
2026-02-06,paid_social,471.66,16606,437,12,2026-08-20T09:00:00Z
2026-02-06,retargeting,217.20,10070,265,17,2026-08-20T09:00:00Z
2026-02-06,email,54.84,11590,305,22,2026-08-20T09:00:00Z
2026-02-07,paid_search,551.29,7062,321,14,2026-08-20T09:00:00Z
2026-02-07,paid_social,437.06,15390,405,11,2026-08-20T09:00:00Z
2026-02-07,retargeting,214.85,9956,262,16,2026-08-20T09:00:00Z
2026-02-07,email,61.31,12958,341,25,2026-08-20T09:00:00Z
2026-02-08,paid_search,562.05,7194,327,13,2026-08-20T09:00:00Z
2026-02-08,paid_social,443.09,15580,410,10,2026-08-20T09:00:00Z
2026-02-08,retargeting,207.53,9614,253,16,2026-08-20T09:00:00Z
2026-02-08,email,61.12,12920,340,24,2026-08-20T09:00:00Z
2026-02-09,paid_search,591.49,7568,344,14,2026-08-20T09:00:00Z
2026-02-09,paid_social,418.22,14706,387,10,2026-08-20T09:00:00Z
2026-02-09,retargeting,224.61,10412,274,16,2026-08-20T09:00:00Z
2026-02-09,email,55.07,11628,306,24,2026-08-20T09:00:00Z
2026-02-10,paid_search,541.55,6930,315,13,2026-08-20T09:00:00Z
2026-02-10,paid_social,439.12,15466,407,11,2026-08-20T09:00:00Z
2026-02-10,retargeting,202.46,9386,247,15,2026-08-20T09:00:00Z
2026-02-10,email,59.93,12654,333,24,2026-08-20T09:00:00Z
2026-02-11,paid_search,537.11,6864,312,13,2026-08-20T09:00:00Z
2026-02-11,paid_social,418.25,14706,387,10,2026-08-20T09:00:00Z
2026-02-11,retargeting,220.28,10222,269,17,2026-08-20T09:00:00Z
2026-02-11,email,52.62,11096,292,22,2026-08-20T09:00:00Z
2026-02-12,paid_search,616.19,7876,358,16,2026-08-20T09:00:00Z
2026-02-12,paid_social,405.46,14250,375,10,2026-08-20T09:00:00Z
2026-02-12,retargeting,208.37,9652,254,16,2026-08-20T09:00:00Z
2026-02-12,email,55.20,11666,307,23,2026-08-20T09:00:00Z
2026-02-13,paid_search,559.94,7172,326,13,2026-08-20T09:00:00Z
2026-02-13,paid_social,414.19,14592,384,10,2026-08-20T09:00:00Z
2026-02-13,retargeting,198.52,9196,242,15,2026-08-20T09:00:00Z
2026-02-13,email,52.60,11096,292,21,2026-08-20T09:00:00Z
2026-02-14,paid_search,605.14,7744,352,18,2026-08-20T09:00:00Z
2026-02-14,paid_social,511.88,18012,474,14,2026-08-20T09:00:00Z
2026-02-14,retargeting,245.65,11400,300,20,2026-08-20T09:00:00Z
2026-02-14,email,57.09,12046,317,25,2026-08-20T09:00:00Z
2026-02-15,paid_search,629.83,8052,366,17,2026-08-20T09:00:00Z
2026-02-15,paid_social,457.95,16112,424,13,2026-08-20T09:00:00Z
2026-02-15,retargeting,217.52,10070,265,17,2026-08-20T09:00:00Z
2026-02-15,email,55.93,11818,311,26,2026-08-20T09:00:00Z
2026-02-16,paid_search,655.17,8382,381,18,2026-08-20T09:00:00Z
2026-02-16,paid_social,482.97,16986,447,13,2026-08-20T09:00:00Z
2026-02-16,retargeting,215.90,9994,263,18,2026-08-20T09:00:00Z
2026-02-16,email,62.50,13186,347,27,2026-08-20T09:00:00Z
2026-02-17,paid_search,578.39,7392,336,14,2026-08-20T09:00:00Z
2026-02-17,paid_social,433.08,15238,401,11,2026-08-20T09:00:00Z
2026-02-17,retargeting,216.58,10032,264,17,2026-08-20T09:00:00Z
2026-02-17,email,58.61,12388,326,23,2026-08-20T09:00:00Z
2026-02-18,paid_search,560.80,7172,326,14,2026-08-20T09:00:00Z
2026-02-18,paid_social,445.68,15694,413,10,2026-08-20T09:00:00Z
2026-02-18,retargeting,200.62,9310,245,15,2026-08-20T09:00:00Z
2026-02-18,email,58.92,12426,327,25,2026-08-20T09:00:00Z
2026-02-19,paid_search,585.96,7502,341,15,2026-08-20T09:00:00Z
2026-02-19,paid_social,450.20,15846,417,10,2026-08-20T09:00:00Z
2026-02-19,retargeting,203.92,9462,249,15,2026-08-20T09:00:00Z
2026-02-19,email,56.64,11970,315,24,2026-08-20T09:00:00Z
2026-02-20,paid_search,567.67,7260,330,14,2026-08-20T09:00:00Z
2026-02-20,paid_social,399.93,14060,370,10,2026-08-20T09:00:00Z
2026-02-20,retargeting,199.77,9272,244,16,2026-08-20T09:00:00Z
2026-02-20,email,51.40,10868,286,20,2026-08-20T09:00:00Z
2026-02-21,paid_search,566.92,7260,330,15,2026-08-20T09:00:00Z
2026-02-21,paid_social,438.20,15428,406,10,2026-08-20T09:00:00Z
2026-02-21,retargeting,205.57,9538,251,16,2026-08-20T09:00:00Z
2026-02-21,email,55.38,11704,308,22,2026-08-20T09:00:00Z
2026-02-22,paid_search,560.88,7172,326,14,2026-08-20T09:00:00Z
2026-02-22,paid_social,420.54,14782,389,10,2026-08-20T09:00:00Z
2026-02-22,retargeting,215.67,9994,263,16,2026-08-20T09:00:00Z
2026-02-22,email,57.97,12236,322,24,2026-08-20T09:00:00Z
2026-02-23,paid_search,566.36,7238,329,14,2026-08-20T09:00:00Z
2026-02-23,paid_social,413.51,14554,383,10,2026-08-20T09:00:00Z
2026-02-23,retargeting,201.76,9348,246,15,2026-08-20T09:00:00Z
2026-02-23,email,54.87,11590,305,23,2026-08-20T09:00:00Z
2026-02-24,paid_search,566.85,7260,330,14,2026-08-20T09:00:00Z
2026-02-24,paid_social,423.86,14896,392,10,2026-08-20T09:00:00Z
2026-02-24,retargeting,198.34,9196,242,15,2026-08-20T09:00:00Z
2026-02-24,email,58.46,12350,325,23,2026-08-20T09:00:00Z
2026-02-25,paid_search,546.78,6996,318,14,2026-08-20T09:00:00Z
2026-02-25,paid_social,453.44,15960,420,11,2026-08-20T09:00:00Z
2026-02-25,retargeting,195.72,9082,239,15,2026-08-20T09:00:00Z
2026-02-25,email,58.67,12388,326,23,2026-08-20T09:00:00Z
2026-02-26,paid_search,555.53,7106,323,14,2026-08-20T09:00:00Z
2026-02-26,paid_social,448.34,15770,415,11,2026-08-20T09:00:00Z
2026-02-26,retargeting,191.02,8854,233,14,2026-08-20T09:00:00Z
2026-02-26,email,56.65,11970,315,24,2026-08-20T09:00:00Z
2026-02-27,paid_search,543.92,6952,316,14,2026-08-20T09:00:00Z
2026-02-27,paid_social,436.03,15352,404,10,2026-08-20T09:00:00Z
2026-02-27,retargeting,205.51,9538,251,15,2026-08-20T09:00:00Z
2026-02-27,email,58.06,12274,323,23,2026-08-20T09:00:00Z
2026-02-28,paid_search,586.90,7502,341,14,2026-08-20T09:00:00Z
2026-02-28,paid_social,432.16,15200,400,10,2026-08-20T09:00:00Z
2026-02-28,retargeting,197.22,9158,241,15,2026-08-20T09:00:00Z
2026-02-28,email,50.92,10754,283,21,2026-08-20T09:00:00Z
2026-03-01,paid_search,538.25,6886,313,14,2026-08-20T09:00:00Z
2026-03-01,paid_social,408.26,14364,378,10,2026-08-20T09:00:00Z
2026-03-01,retargeting,191.23,8854,233,15,2026-08-20T09:00:00Z
2026-03-01,email,56.67,11970,315,23,2026-08-20T09:00:00Z
2026-03-02,paid_search,583.90,7458,339,14,2026-08-20T09:00:00Z
2026-03-02,paid_social,415.24,14592,384,10,2026-08-20T09:00:00Z
2026-03-02,retargeting,209.77,9728,256,15,2026-08-20T09:00:00Z
2026-03-02,email,52.28,11020,290,21,2026-08-20T09:00:00Z
2026-03-03,paid_search,535.90,6864,312,13,2026-08-20T09:00:00Z
2026-03-03,paid_social,383.24,13490,355,9,2026-08-20T09:00:00Z
2026-03-03,retargeting,188.30,8740,230,14,2026-08-20T09:00:00Z
2026-03-03,email,52.43,11058,291,21,2026-08-20T09:00:00Z
2026-03-04,paid_search,579.15,7414,337,14,2026-08-20T09:00:00Z
2026-03-04,paid_social,433.06,15238,401,11,2026-08-20T09:00:00Z
2026-03-04,retargeting,209.40,9690,255,16,2026-08-20T09:00:00Z
2026-03-04,email,49.52,10450,275,19,2026-08-20T09:00:00Z
2026-03-05,paid_search,532.13,6798,309,13,2026-08-20T09:00:00Z
2026-03-05,paid_social,406.45,14288,376,10,2026-08-20T09:00:00Z
2026-03-05,retargeting,186.10,8626,227,14,2026-08-20T09:00:00Z
2026-03-05,email,56.27,11894,313,22,2026-08-20T09:00:00Z
2026-03-06,paid_search,562.22,7194,327,14,2026-08-20T09:00:00Z
2026-03-06,paid_social,397.95,13984,368,10,2026-08-20T09:00:00Z
2026-03-06,retargeting,188.89,8740,230,13,2026-08-20T09:00:00Z
2026-03-06,email,53.34,11248,296,23,2026-08-20T09:00:00Z
2026-03-07,paid_search,573.40,7326,333,15,2026-08-20T09:00:00Z
2026-03-07,paid_social,396.66,13946,367,10,2026-08-20T09:00:00Z
2026-03-07,retargeting,202.48,9386,247,15,2026-08-20T09:00:00Z
2026-03-07,email,49.09,10374,273,21,2026-08-20T09:00:00Z
2026-03-08,paid_search,516.59,6600,300,13,2026-08-20T09:00:00Z
2026-03-08,paid_social,415.13,14592,384,10,2026-08-20T09:00:00Z
2026-03-08,retargeting,182.94,8474,223,14,2026-08-20T09:00:00Z
2026-03-08,email,52.94,11172,294,21,2026-08-20T09:00:00Z
2026-03-09,paid_search,528.30,6754,307,14,2026-08-20T09:00:00Z
2026-03-09,paid_social,412.91,14516,382,10,2026-08-20T09:00:00Z
2026-03-09,retargeting,184.25,8550,225,13,2026-08-20T09:00:00Z
2026-03-09,email,55.99,11818,311,23,2026-08-20T09:00:00Z
2026-03-10,paid_search,559.23,7150,325,13,2026-08-20T09:00:00Z
2026-03-10,paid_social,431.34,15162,399,10,2026-08-20T09:00:00Z
2026-03-10,retargeting,189.52,8778,231,14,2026-08-20T09:00:00Z
2026-03-10,email,54.29,11476,302,21,2026-08-20T09:00:00Z
2026-03-11,paid_search,541.30,6930,315,14,2026-08-20T09:00:00Z
2026-03-11,paid_social,387.89,13642,359,10,2026-08-20T09:00:00Z
2026-03-11,retargeting,198.08,9196,242,15,2026-08-20T09:00:00Z
2026-03-11,email,50.37,10640,280,21,2026-08-20T09:00:00Z
2026-03-12,paid_search,554.41,7084,322,13,2026-08-20T09:00:00Z
2026-03-12,paid_social,423.98,14934,393,10,2026-08-20T09:00:00Z
2026-03-12,retargeting,198.90,9234,243,15,2026-08-20T09:00:00Z
2026-03-12,email,55.28,11666,307,24,2026-08-20T09:00:00Z
2026-03-13,paid_search,506.25,6468,294,13,2026-08-20T09:00:00Z
2026-03-13,paid_social,427.58,15048,396,10,2026-08-20T09:00:00Z
2026-03-13,retargeting,176.87,8208,216,13,2026-08-20T09:00:00Z
2026-03-13,email,49.14,10374,273,21,2026-08-20T09:00:00Z
2026-03-14,paid_search,555.62,7106,323,15,2026-08-20T09:00:00Z
2026-03-14,paid_social,442.50,15580,410,12,2026-08-20T09:00:00Z
2026-03-14,retargeting,206.33,9576,252,17,2026-08-20T09:00:00Z
2026-03-14,email,58.21,12274,323,26,2026-08-20T09:00:00Z
2026-03-15,paid_search,592.47,7568,344,17,2026-08-20T09:00:00Z
2026-03-15,paid_social,463.36,16302,429,13,2026-08-20T09:00:00Z
2026-03-15,retargeting,229.72,10640,280,19,2026-08-20T09:00:00Z
2026-03-15,email,52.22,11020,290,24,2026-08-20T09:00:00Z
2026-03-16,paid_search,641.06,8206,373,18,2026-08-20T09:00:00Z
2026-03-16,paid_social,468.21,16492,434,13,2026-08-20T09:00:00Z
2026-03-16,retargeting,207.40,9614,253,18,2026-08-20T09:00:00Z
2026-03-16,email,56.55,11932,314,26,2026-08-20T09:00:00Z
2026-03-17,paid_search,551.48,7062,321,14,2026-08-20T09:00:00Z
2026-03-17,paid_social,374.48,13186,347,9,2026-08-20T09:00:00Z
2026-03-17,retargeting,189.34,8778,231,14,2026-08-20T09:00:00Z
2026-03-17,email,52.05,10982,289,20,2026-08-20T09:00:00Z
2026-03-18,paid_search,534.21,6842,311,14,2026-08-20T09:00:00Z
2026-03-18,paid_social,370.24,13034,343,9,2026-08-20T09:00:00Z
2026-03-18,retargeting,196.28,9082,239,15,2026-08-20T09:00:00Z
2026-03-18,email,47.74,10070,265,20,2026-08-20T09:00:00Z
2026-03-19,paid_search,523.48,6688,304,14,2026-08-20T09:00:00Z
2026-03-19,paid_social,391.75,13794,363,9,2026-08-20T09:00:00Z
2026-03-19,retargeting,200.05,9272,244,16,2026-08-20T09:00:00Z
2026-03-19,email,51.36,10830,285,21,2026-08-20T09:00:00Z
2026-03-20,paid_search,558.38,7150,325,14,2026-08-20T09:00:00Z
2026-03-20,paid_social,385.88,13566,357,10,2026-08-20T09:00:00Z
2026-03-20,retargeting,186.60,8664,228,14,2026-08-20T09:00:00Z
2026-03-20,email,52.28,11020,290,22,2026-08-20T09:00:00Z
2026-03-21,paid_search,537.82,6886,313,13,2026-08-20T09:00:00Z
