origin_date,forecast_date,horizon_day,target,model,actual,forecast,lower_bound,upper_bound,error
2026-03-26,2026-04-07,12,shipped_revenue_usd,seasonal_naive,7111.04,6082.21,4926.06,7238.36,-1028.83
2026-03-26,2026-04-07,12,shipped_revenue_usd,driver_regression,7111.04,8991.75,7148.54,10834.96,1880.71
2026-03-26,2026-04-08,13,shipped_revenue_usd,seasonal_naive,7318.99,6512.45,5354.14,7670.76,-806.54
2026-03-26,2026-04-08,13,shipped_revenue_usd,driver_regression,7318.99,8431.25,6584.61,10277.89,1112.26
2026-03-26,2026-04-09,14,shipped_revenue_usd,seasonal_naive,7114.57,6607.55,5447.09,7768.01,-507.02
2026-03-26,2026-04-09,14,shipped_revenue_usd,driver_regression,7114.57,8300.94,6450.87,10151.01,1186.37
2026-03-26,2026-04-10,15,shipped_revenue_usd,seasonal_naive,7651.38,6854.05,5691.45,8016.65,-797.33
2026-03-26,2026-04-10,15,shipped_revenue_usd,driver_regression,7651.38,8544.66,6691.17,10398.15,893.28
2026-03-26,2026-04-11,16,shipped_revenue_usd,seasonal_naive,6476.98,5900.4,4735.66,7065.14,-576.58
2026-03-26,2026-04-11,16,shipped_revenue_usd,driver_regression,6476.98,5751.77,3894.87,7608.67,-725.21
2026-03-26,2026-04-12,17,shipped_revenue_usd,seasonal_naive,4947.26,4506.97,3340.09,5673.85,-440.29
2026-03-26,2026-04-12,17,shipped_revenue_usd,driver_regression,4947.26,5446.94,3586.63,7307.26,499.68
2026-03-26,2026-04-13,18,shipped_revenue_usd,seasonal_naive,10134.4,9687.02,8518.0,10856.04,-447.38
2026-03-26,2026-04-13,18,shipped_revenue_usd,driver_regression,10134.4,10160.53,8296.81,12024.24,26.13
2026-03-26,2026-04-14,19,shipped_revenue_usd,seasonal_naive,7791.8,6939.57,5768.42,8110.72,-852.23
2026-03-26,2026-04-14,19,shipped_revenue_usd,driver_regression,7791.8,9174.74,7307.63,11041.85,1382.94
2026-03-26,2026-04-15,20,shipped_revenue_usd,seasonal_naive,7813.85,7137.28,5964.01,8310.55,-676.57
2026-03-26,2026-04-15,20,shipped_revenue_usd,driver_regression,7813.85,8733.81,6863.31,10604.31,919.96
2026-03-26,2026-04-16,21,shipped_revenue_usd,seasonal_naive,8134.87,6631.75,5456.35,7807.15,-1503.12
2026-03-26,2026-04-16,21,shipped_revenue_usd,driver_regression,8134.87,8556.18,6682.3,10430.07,421.31
2026-03-26,2026-04-17,22,shipped_revenue_usd,seasonal_naive,7586.47,7141.24,5963.73,8318.75,-445.23
2026-03-26,2026-04-17,22,shipped_revenue_usd,driver_regression,7586.47,8402.66,6525.4,10279.92,816.19
2026-03-26,2026-04-18,23,shipped_revenue_usd,seasonal_naive,6488.06,5911.49,4731.86,7091.12,-576.57
2026-03-26,2026-04-18,23,shipped_revenue_usd,driver_regression,6488.06,5596.86,3716.23,7477.49,-891.2
2026-03-26,2026-04-19,24,shipped_revenue_usd,seasonal_naive,4955.73,4515.44,3333.7,5697.18,-440.29
2026-03-26,2026-04-19,24,shipped_revenue_usd,driver_regression,4955.73,5327.06,3443.06,7211.06,371.33
2026-03-26,2026-04-20,25,shipped_revenue_usd,seasonal_naive,9668.88,8670.95,7487.1,9854.8,-997.93
2026-03-26,2026-04-20,25,shipped_revenue_usd,driver_regression,9668.88,10087.49,8200.13,11974.85,418.61
2026-03-26,2026-04-21,26,shipped_revenue_usd,seasonal_naive,6437.92,6243.88,5057.93,7429.83,-194.04
2026-03-26,2026-04-21,26,shipped_revenue_usd,driver_regression,6437.92,8498.66,6607.95,10389.38,2060.74
2026-03-26,2026-04-22,27,shipped_revenue_usd,seasonal_naive,6745.06,6160.06,4972.01,7348.11,-585.0
2026-03-26,2026-04-22,27,shipped_revenue_usd,driver_regression,6745.06,8064.47,6170.41,9958.53,1319.41
2026-03-26,2026-04-23,28,shipped_revenue_usd,seasonal_naive,7202.93,6411.88,5221.73,7602.03,-791.05
2026-03-26,2026-04-23,28,shipped_revenue_usd,driver_regression,7202.93,8023.55,6126.15,9920.96,820.62
2026-03-26,2026-04-24,29,shipped_revenue_usd,seasonal_naive,7696.54,6698.58,5506.34,7890.82,-997.96
2026-03-26,2026-04-24,29,shipped_revenue_usd,driver_regression,7696.54,8285.63,6384.89,10186.37,589.09
2026-03-26,2026-04-25,30,shipped_revenue_usd,seasonal_naive,6499.15,5922.58,4728.25,7116.91,-576.57
2026-03-26,2026-04-25,30,shipped_revenue_usd,driver_regression,6499.15,5511.85,3607.78,7415.92,-987.3
2026-03-26,2026-04-26,31,shipped_revenue_usd,seasonal_naive,4964.2,4523.9,3327.49,5720.31,-440.3
2026-03-26,2026-04-26,31,shipped_revenue_usd,driver_regression,4964.2,5147.47,3240.08,7054.86,183.27
2026-03-26,2026-04-27,32,shipped_revenue_usd,seasonal_naive,9816.79,8623.84,7425.35,9822.33,-1192.95
2026-03-26,2026-04-27,32,shipped_revenue_usd,driver_regression,9816.79,10031.62,8120.91,11942.33,214.83
2026-03-26,2026-04-28,33,shipped_revenue_usd,seasonal_naive,6648.07,6076.89,4876.32,7277.46,-571.18
2026-03-26,2026-04-28,33,shipped_revenue_usd,driver_regression,6648.07,8470.68,6556.65,10384.7,1822.61
2026-03-26,2026-04-29,34,shipped_revenue_usd,seasonal_naive,7144.67,6449.21,5246.56,7651.86,-695.46
2026-03-26,2026-04-29,34,shipped_revenue_usd,driver_regression,7144.67,8101.0,6183.67,10018.33,956.33
2026-03-26,2026-04-30,35,shipped_revenue_usd,seasonal_naive,7187.41,6279.59,5074.87,7484.31,-907.82
2026-03-26,2026-04-30,35,shipped_revenue_usd,driver_regression,7187.41,7900.24,5979.6,9820.87,712.83
2026-03-26,2026-05-01,36,shipped_revenue_usd,seasonal_naive,7648.33,6814.86,5608.08,8021.64,-833.47
2026-03-26,2026-05-01,36,shipped_revenue_usd,driver_regression,7648.33,8010.29,6086.36,9934.22,361.96
2026-03-26,2026-05-02,37,shipped_revenue_usd,seasonal_naive,6510.24,5933.66,4724.81,7142.51,-576.58
2026-03-26,2026-05-02,37,shipped_revenue_usd,driver_regression,6510.24,5524.55,3597.34,7451.77,-985.69
2026-03-26,2026-05-03,38,shipped_revenue_usd,seasonal_naive,4972.67,4532.37,3321.46,5743.28,-440.3
2026-03-26,2026-05-03,38,shipped_revenue_usd,driver_regression,4972.67,4982.75,3052.25,6913.26,10.08
2026-03-26,2026-05-04,39,shipped_revenue_usd,seasonal_naive,9308.18,8521.83,7308.87,9734.79,-786.35
2026-03-26,2026-05-04,39,shipped_revenue_usd,driver_regression,9308.18,9749.3,7815.51,11683.08,441.12
2026-03-26,2026-05-05,40,shipped_revenue_usd,seasonal_naive,6387.17,6055.14,4840.12,7270.16,-332.03
2026-03-26,2026-05-05,40,shipped_revenue_usd,driver_regression,6387.17,8309.18,6372.13,10246.23,1922.01
2026-03-26,2026-05-06,41,shipped_revenue_usd,seasonal_naive,6976.3,6317.52,5100.45,7534.59,-658.78
2026-03-26,2026-05-06,41,shipped_revenue_usd,driver_regression,6976.3,7931.93,5991.6,9872.25,955.63
2026-03-26,2026-05-07,42,shipped_revenue_usd,seasonal_naive,7245.48,6361.14,5142.03,7580.25,-884.34
2026-03-26,2026-05-07,42,shipped_revenue_usd,driver_regression,7245.48,7944.57,6000.99,9888.16,699.09
2026-03-26,2026-05-08,43,shipped_revenue_usd,seasonal_naive,7666.58,6973.7,5752.54,8194.86,-692.88
2026-03-26,2026-05-08,43,shipped_revenue_usd,driver_regression,7666.58,7926.95,5980.11,9873.79,260.37
2026-03-26,2026-05-09,44,shipped_revenue_usd,seasonal_naive,6521.33,5944.75,4721.55,7167.95,-576.58
2026-03-26,2026-05-09,44,shipped_revenue_usd,driver_regression,6521.33,5208.07,3257.98,7158.17,-1313.26
2026-03-26,2026-05-10,45,shipped_revenue_usd,seasonal_naive,4981.13,4540.84,3315.61,5766.07,-440.29
2026-03-26,2026-05-10,45,shipped_revenue_usd,driver_regression,4981.13,4974.7,3021.37,6928.04,-6.43
2026-03-26,2026-05-11,46,shipped_revenue_usd,seasonal_naive,9378.96,7882.36,6655.1,9109.62,-1496.6
2026-03-26,2026-05-11,46,shipped_revenue_usd,driver_regression,9378.96,9661.81,7705.24,11618.39,282.85
2026-03-26,2026-05-12,47,shipped_revenue_usd,seasonal_naive,6479.03,5974.25,4744.96,7203.54,-504.78
2026-03-26,2026-05-12,47,shipped_revenue_usd,driver_regression,6479.03,8215.45,6255.64,10175.26,1736.42
2026-03-26,2026-05-13,48,shipped_revenue_usd,seasonal_naive,6837.57,6955.63,5724.31,8186.95,118.06
2026-03-26,2026-05-13,48,shipped_revenue_usd,driver_regression,6837.57,7696.19,5733.14,9659.23,858.62
2026-03-26,2026-05-14,49,shipped_revenue_usd,seasonal_naive,7840.82,7077.68,5844.34,8311.02,-763.14
2026-03-26,2026-05-14,49,shipped_revenue_usd,driver_regression,7840.82,8078.65,6112.39,10044.92,237.83
2026-03-26,2026-05-15,50,shipped_revenue_usd,seasonal_naive,8235.92,7563.8,6328.44,8799.16,-672.12
2026-03-26,2026-05-15,50,shipped_revenue_usd,driver_regression,8235.92,8244.28,6274.79,10213.77,8.36
2026-03-26,2026-05-16,51,shipped_revenue_usd,seasonal_naive,6532.42,5955.84,4718.46,7193.22,-576.58
2026-03-26,2026-05-16,51,shipped_revenue_usd,driver_regression,6532.42,5583.3,3610.59,7556.0,-949.12
2026-03-26,2026-05-17,52,shipped_revenue_usd,seasonal_naive,4989.6,4549.31,3309.92,5788.7,-440.29
2026-03-26,2026-05-17,52,shipped_revenue_usd,driver_regression,4989.6,4698.84,2722.93,6674.75,-290.76
2026-03-26,2026-05-18,53,shipped_revenue_usd,seasonal_naive,9843.3,8050.25,6808.85,9291.65,-1793.05
2026-03-26,2026-05-18,53,shipped_revenue_usd,driver_regression,9843.3,9571.36,7592.24,11550.47,-271.94
2026-03-26,2026-05-19,54,shipped_revenue_usd,seasonal_naive,6419.47,5810.66,4567.25,7054.07,-608.81
2026-03-26,2026-05-19,54,shipped_revenue_usd,driver_regression,6419.47,8157.71,6175.39,10140.02,1738.24
2026-03-26,2026-05-20,55,shipped_revenue_usd,seasonal_naive,6884.74,6035.28,4789.87,7280.69,-849.46
2026-03-26,2026-05-20,55,shipped_revenue_usd,driver_regression,6884.74,7712.64,5727.13,9698.14,827.9
2026-03-26,2026-05-21,56,shipped_revenue_usd,seasonal_naive,7013.34,6217.91,4970.5,7465.32,-795.43
2026-03-26,2026-05-21,56,shipped_revenue_usd,driver_regression,7013.34,7528.71,5540.01,9517.4,515.37
2026-03-26,2026-05-22,57,shipped_revenue_usd,seasonal_naive,7217.92,6635.64,5386.23,7885.05,-582.28
2026-03-26,2026-05-22,57,shipped_revenue_usd,driver_regression,7217.92,7646.21,5654.34,9638.09,428.29
2026-03-26,2026-05-23,58,shipped_revenue_usd,seasonal_naive,6543.5,5966.93,4715.53,7218.33,-576.57
2026-03-26,2026-05-23,58,shipped_revenue_usd,driver_regression,6543.5,5063.06,3068.01,7058.12,-1480.44
2026-03-26,2026-05-24,59,shipped_revenue_usd,seasonal_naive,4998.07,4557.77,3304.38,5811.16,-440.3
2026-03-26,2026-05-24,59,shipped_revenue_usd,driver_regression,4998.07,4926.09,2927.86,6924.32,-71.98
2026-03-26,2026-05-25,60,shipped_revenue_usd,seasonal_naive,9118.0,8154.64,6899.26,9410.02,-963.36
2026-03-26,2026-05-25,60,shipped_revenue_usd,driver_regression,9118.0,9419.12,7417.73,11420.52,301.12
2026-03-26,2026-05-26,61,shipped_revenue_usd,seasonal_naive,6447.17,5756.31,4498.95,7013.67,-690.86
2026-03-26,2026-05-26,61,shipped_revenue_usd,driver_regression,6447.17,8019.48,6014.93,10024.04,1572.31
2026-03-26,2026-05-27,62,shipped_revenue_usd,seasonal_naive,6594.64,6109.94,4850.6,7369.28,-484.7
2026-03-26,2026-05-27,62,shipped_revenue_usd,driver_regression,6594.64,7583.74,5576.02,9591.45,989.1
2026-03-26,2026-05-28,63,shipped_revenue_usd,seasonal_naive,6973.91,6454.26,5192.94,7715.58,-519.65
2026-03-26,2026-05-28,63,shipped_revenue_usd,driver_regression,6973.91,7543.85,5532.98,9554.72,569.94
2026-03-26,2026-05-29,64,shipped_revenue_usd,seasonal_naive,7053.28,6698.89,5435.6,7962.18,-354.39
2026-03-26,2026-05-29,64,shipped_revenue_usd,driver_regression,7053.28,7577.07,5563.05,9591.09,523.79
2026-03-26,2026-05-30,65,shipped_revenue_usd,seasonal_naive,6554.59,5978.02,4712.76,7243.28,-576.57
2026-03-26,2026-05-30,65,shipped_revenue_usd,driver_regression,6554.59,5077.99,3060.83,7095.15,-1476.6
2026-03-26,2026-05-31,66,shipped_revenue_usd,seasonal_naive,5006.53,4566.24,3299.01,5833.47,-440.29
2026-03-26,2026-05-31,66,shipped_revenue_usd,driver_regression,5006.53,4704.5,2684.21,6724.8,-302.03
2026-03-26,2026-06-01,67,shipped_revenue_usd,seasonal_naive,8846.15,8128.39,6859.19,9397.59,-717.76
2026-03-26,2026-06-01,67,shipped_revenue_usd,driver_regression,8846.15,9326.26,7302.83,11349.69,480.11
2026-03-26,2026-06-02,68,shipped_revenue_usd,seasonal_naive,6498.7,5887.81,4616.65,7158.97,-610.89
2026-03-26,2026-06-02,68,shipped_revenue_usd,driver_regression,6498.7,8139.75,6113.19,10166.31,1641.05
2026-03-26,2026-06-03,69,shipped_revenue_usd,seasonal_naive,6726.84,6142.19,4869.07,7415.31,-584.65
2026-03-26,2026-06-03,69,shipped_revenue_usd,driver_regression,6726.84,7654.01,5624.33,9683.69,927.17
2026-03-26,2026-06-04,70,shipped_revenue_usd,seasonal_naive,6724.0,6370.08,5095.0,7645.16,-353.92
2026-03-26,2026-06-04,70,shipped_revenue_usd,driver_regression,6724.0,7462.9,5430.09,9495.7,738.9
2026-03-26,2026-06-05,71,shipped_revenue_usd,seasonal_naive,7476.64,6533.12,5256.09,7810.15,-943.52
2026-03-26,2026-06-05,71,shipped_revenue_usd,driver_regression,7476.64,7634.11,5598.19,9670.02,157.47
2026-03-26,2026-06-06,72,shipped_revenue_usd,seasonal_naive,6565.68,5989.1,4710.12,7268.08,-576.58
2026-03-26,2026-06-06,72,shipped_revenue_usd,driver_regression,6565.68,4975.56,2936.53,7014.58,-1590.12
2026-03-26,2026-06-07,73,shipped_revenue_usd,seasonal_naive,5015.0,4574.71,3293.78,5855.64,-440.29
2026-03-26,2026-06-07,73,shipped_revenue_usd,driver_regression,5015.0,4793.45,2751.32,6835.58,-221.55
2026-03-26,2026-06-08,74,shipped_revenue_usd,seasonal_naive,9030.24,8425.9,7143.03,9708.77,-604.34
2026-03-26,2026-06-08,74,shipped_revenue_usd,driver_regression,9030.24,9529.65,7484.42,11574.88,499.41
2026-03-26,2026-06-09,75,shipped_revenue_usd,seasonal_naive,6666.16,5905.24,4620.43,7190.05,-760.92
2026-03-26,2026-06-09,75,shipped_revenue_usd,driver_regression,6666.16,8173.78,6125.45,10222.1,1507.62
2026-03-26,2026-06-10,76,shipped_revenue_usd,seasonal_naive,7030.93,6321.83,5035.08,7608.58,-709.1
2026-03-26,2026-06-10,76,shipped_revenue_usd,driver_regression,7030.93,7680.65,5629.23,9732.06,649.72
2026-03-26,2026-06-11,77,shipped_revenue_usd,seasonal_naive,7148.71,6370.48,5081.79,7659.17,-778.23
2026-03-26,2026-06-11,77,shipped_revenue_usd,driver_regression,7148.71,7603.37,5548.87,9657.87,454.66
2026-03-26,2026-06-12,78,shipped_revenue_usd,seasonal_naive,7559.86,6652.06,5361.44,7942.68,-907.8
2026-03-26,2026-06-12,78,shipped_revenue_usd,driver_regression,7559.86,7731.12,5673.54,9788.7,171.26
2026-03-26,2026-06-13,79,shipped_revenue_usd,seasonal_naive,6576.77,6000.19,4707.64,7292.74,-576.58
2026-03-26,2026-06-13,79,shipped_revenue_usd,driver_regression,6576.77,5023.68,2963.02,7084.34,-1553.09
2026-03-26,2026-06-14,80,shipped_revenue_usd,seasonal_naive,5023.47,4583.17,3288.69,5877.65,-440.3
2026-03-26,2026-06-14,80,shipped_revenue_usd,driver_regression,5023.47,5095.93,3032.2,7159.66,72.46
2026-03-26,2026-06-15,81,shipped_revenue_usd,seasonal_naive,11087.27,10846.85,9550.45,12143.25,-240.42
2026-03-26,2026-06-15,81,shipped_revenue_usd,driver_regression,11087.27,9957.48,7890.68,12024.27,-1129.79
2026-03-26,2026-06-16,82,shipped_revenue_usd,seasonal_naive,7408.77,5847.21,4548.89,7145.53,-1561.56
2026-03-26,2026-06-16,82,shipped_revenue_usd,driver_regression,7408.77,8420.71,6350.85,10490.57,1011.94
2026-03-26,2026-06-17,83,shipped_revenue_usd,seasonal_naive,6856.49,6379.22,5078.98,7679.46,-477.27
2026-03-26,2026-06-17,83,shipped_revenue_usd,driver_regression,6856.49,7555.66,5482.74,9628.58,699.17
2026-03-26,2026-06-18,84,shipped_revenue_usd,seasonal_naive,6957.21,6281.88,4979.72,7584.04,-675.33
2026-03-26,2026-06-18,84,shipped_revenue_usd,driver_regression,6957.21,7441.38,5365.4,9517.35,484.17
2026-03-26,2026-06-19,85,shipped_revenue_usd,seasonal_naive,7579.33,6922.35,5618.28,8226.42,-656.98
2026-03-26,2026-06-19,85,shipped_revenue_usd,driver_regression,7579.33,7646.05,5567.03,9725.08,66.72
2026-03-26,2026-06-20,86,shipped_revenue_usd,seasonal_naive,6587.86,6011.28,4705.3,7317.26,-576.58
2026-03-26,2026-06-20,86,shipped_revenue_usd,driver_regression,6587.86,4907.79,2825.72,6989.85,-1680.07
2026-03-26,2026-06-21,87,shipped_revenue_usd,seasonal_naive,5031.94,4591.64,3283.75,5899.53,-440.3
2026-03-26,2026-06-21,87,shipped_revenue_usd,driver_regression,5031.94,4744.95,2659.84,6830.06,-286.99
2026-03-26,2026-06-22,88,shipped_revenue_usd,seasonal_naive,9274.67,8598.66,7288.87,9908.45,-676.01
2026-03-26,2026-06-22,88,shipped_revenue_usd,driver_regression,9274.67,9584.34,7496.19,11672.48,309.67
2026-03-26,2026-06-23,89,shipped_revenue_usd,seasonal_naive,6829.49,5943.36,4631.67,7255.05,-886.13
2026-03-26,2026-06-23,89,shipped_revenue_usd,driver_regression,6829.49,8109.28,6018.1,10200.45,1279.79
2026-03-26,2026-06-24,90,shipped_revenue_usd,seasonal_naive,7137.77,6155.61,4842.02,7469.2,-982.16
2026-03-26,2026-06-24,90,shipped_revenue_usd,driver_regression,7137.77,7804.61,5710.41,9898.81,666.84
2026-03-26,2026-06-25,91,shipped_revenue_usd,seasonal_naive,7357.32,6318.36,5002.87,7633.85,-1038.96
2026-03-26,2026-06-25,91,shipped_revenue_usd,driver_regression,7357.32,7676.73,5579.51,9773.96,319.41
2026-04-23,2026-04-24,1,shipped_revenue_usd,seasonal_naive,7696.54,6698.58,5566.39,7830.77,-997.96
2026-04-23,2026-04-24,1,shipped_revenue_usd,driver_regression,7696.54,8180.91,6367.08,9994.74,484.37
2026-04-23,2026-04-25,2,shipped_revenue_usd,seasonal_naive,6499.15,5922.58,4788.19,7056.97,-576.57
2026-04-23,2026-04-25,2,shipped_revenue_usd,driver_regression,6499.15,5442.7,3625.35,7260.05,-1056.45
2026-04-23,2026-04-26,3,shipped_revenue_usd,seasonal_naive,4964.2,4523.9,3387.32,5660.48,-440.3
2026-04-23,2026-04-26,3,shipped_revenue_usd,driver_regression,4964.2,5045.01,3224.14,6865.88,80.81
2026-04-23,2026-04-27,4,shipped_revenue_usd,seasonal_naive,9816.79,8623.84,7485.06,9762.62,-1192.95
2026-04-23,2026-04-27,4,shipped_revenue_usd,driver_regression,9816.79,9951.34,8126.96,11775.72,134.55
2026-04-23,2026-04-28,5,shipped_revenue_usd,seasonal_naive,6648.07,6076.89,4935.93,7217.85,-571.18
2026-04-23,2026-04-28,5,shipped_revenue_usd,driver_regression,6648.07,8330.72,6502.84,10158.61,1682.65
2026-04-23,2026-04-29,6,shipped_revenue_usd,seasonal_naive,7144.67,6449.21,5306.07,7592.35,-695.46
2026-04-23,2026-04-29,6,shipped_revenue_usd,driver_regression,7144.67,7989.42,6158.04,9820.8,844.75
2026-04-23,2026-04-30,7,shipped_revenue_usd,seasonal_naive,7187.41,6279.59,5134.27,7424.91,-907.82
2026-04-23,2026-04-30,7,shipped_revenue_usd,driver_regression,7187.41,7790.21,5955.34,9625.08,602.8
2026-04-23,2026-05-01,8,shipped_revenue_usd,seasonal_naive,7648.33,6814.86,5667.36,7962.36,-833.47
2026-04-23,2026-05-01,8,shipped_revenue_usd,driver_regression,7648.33,7903.99,6065.63,9742.34,255.66
2026-04-23,2026-05-02,9,shipped_revenue_usd,seasonal_naive,6510.24,5933.66,4783.99,7083.33,-576.58
2026-04-23,2026-05-02,9,shipped_revenue_usd,driver_regression,6510.24,5453.49,3611.66,7295.32,-1056.75
2026-04-23,2026-05-03,10,shipped_revenue_usd,seasonal_naive,4972.67,4532.37,3380.54,5684.2,-440.3
2026-04-23,2026-05-03,10,shipped_revenue_usd,driver_regression,4972.67,4875.66,3030.36,6720.95,-97.01
2026-04-23,2026-05-04,11,shipped_revenue_usd,seasonal_naive,9308.18,8521.83,7367.84,9675.82,-786.35
2026-04-23,2026-05-04,11,shipped_revenue_usd,driver_regression,9308.18,9659.4,7810.64,11508.16,351.22
2026-04-23,2026-05-05,12,shipped_revenue_usd,seasonal_naive,6387.17,6055.14,4898.99,7211.29,-332.03
2026-04-23,2026-05-05,12,shipped_revenue_usd,driver_regression,6387.17,8179.66,6327.44,10031.88,1792.49
2026-04-23,2026-05-06,13,shipped_revenue_usd,seasonal_naive,6976.3,6317.52,5159.21,7475.83,-658.78
2026-04-23,2026-05-06,13,shipped_revenue_usd,driver_regression,6976.3,7812.35,5956.68,9668.02,836.05
2026-04-23,2026-05-07,14,shipped_revenue_usd,seasonal_naive,7245.48,6361.14,5200.68,7521.6,-884.34
2026-04-23,2026-05-07,14,shipped_revenue_usd,driver_regression,7245.48,7834.65,5975.54,9693.77,589.17
2026-04-23,2026-05-08,15,shipped_revenue_usd,seasonal_naive,7666.58,6973.7,5811.1,8136.3,-692.88
2026-04-23,2026-05-08,15,shipped_revenue_usd,driver_regression,7666.58,7823.97,5961.42,9686.52,157.39
2026-04-23,2026-05-09,16,shipped_revenue_usd,seasonal_naive,6521.33,5944.75,4780.01,7109.49,-576.58
2026-04-23,2026-05-09,16,shipped_revenue_usd,driver_regression,6521.33,5135.55,3269.57,7001.53,-1385.78
2026-04-23,2026-05-10,17,shipped_revenue_usd,seasonal_naive,4981.13,4540.84,3373.96,5707.72,-440.29
2026-04-23,2026-05-10,17,shipped_revenue_usd,driver_regression,4981.13,4875.35,3005.94,6744.75,-105.78
2026-04-23,2026-05-11,18,shipped_revenue_usd,seasonal_naive,9378.96,7882.36,6713.34,9051.38,-1496.6
2026-04-23,2026-05-11,18,shipped_revenue_usd,driver_regression,9378.96,9577.12,7704.29,11449.94,198.16
2026-04-23,2026-05-12,19,shipped_revenue_usd,seasonal_naive,6479.03,5974.25,4803.1,7145.4,-504.78
2026-04-23,2026-05-12,19,shipped_revenue_usd,driver_regression,6479.03,8070.79,6194.55,9947.03,1591.76
2026-04-23,2026-05-13,20,shipped_revenue_usd,seasonal_naive,6837.57,6955.63,5782.36,8128.9,118.06
2026-04-23,2026-05-13,20,shipped_revenue_usd,driver_regression,6837.57,7573.36,5693.72,9453.01,735.79
2026-04-23,2026-05-14,21,shipped_revenue_usd,seasonal_naive,7840.82,7077.68,5902.28,8253.08,-763.14
2026-04-23,2026-05-14,21,shipped_revenue_usd,driver_regression,7840.82,7951.7,6068.66,9834.75,110.88
2026-04-23,2026-05-15,22,shipped_revenue_usd,seasonal_naive,8235.92,7563.8,6386.29,8741.31,-672.12
2026-04-23,2026-05-15,22,shipped_revenue_usd,driver_regression,8235.92,8116.58,6230.14,10003.02,-119.34
2026-04-23,2026-05-16,23,shipped_revenue_usd,seasonal_naive,6532.42,5955.84,4776.21,7135.47,-576.58
2026-04-23,2026-05-16,23,shipped_revenue_usd,driver_regression,6532.42,5501.31,3611.48,7391.13,-1031.11
2026-04-23,2026-05-17,24,shipped_revenue_usd,seasonal_naive,4989.6,4549.31,3367.57,5731.05,-440.29
2026-04-23,2026-05-17,24,shipped_revenue_usd,driver_regression,4989.6,4586.11,2692.9,6479.32,-403.49
2026-04-23,2026-05-18,25,shipped_revenue_usd,seasonal_naive,9843.3,8050.25,6866.4,9234.1,-1793.05
2026-04-23,2026-05-18,25,shipped_revenue_usd,driver_regression,9843.3,9478.82,7582.23,11375.41,-364.48
2026-04-23,2026-05-19,26,shipped_revenue_usd,seasonal_naive,6419.47,5810.66,4624.71,6996.61,-608.81
2026-04-23,2026-05-19,26,shipped_revenue_usd,driver_regression,6419.47,8015.16,6115.2,9915.12,1595.69
2026-04-23,2026-05-20,27,shipped_revenue_usd,seasonal_naive,6884.74,6035.28,4847.23,7223.33,-849.46
2026-04-23,2026-05-20,27,shipped_revenue_usd,driver_regression,6884.74,7588.9,5685.58,9492.22,704.16
2026-04-23,2026-05-21,28,shipped_revenue_usd,seasonal_naive,7013.34,6217.91,5027.76,7408.06,-795.43
2026-04-23,2026-05-21,28,shipped_revenue_usd,driver_regression,7013.34,7413.23,5506.55,9319.91,399.89
2026-04-23,2026-05-22,29,shipped_revenue_usd,seasonal_naive,7217.92,6635.64,5443.4,7827.88,-582.28
2026-04-23,2026-05-22,29,shipped_revenue_usd,driver_regression,7217.92,7528.34,5618.31,9438.37,310.42
2026-04-23,2026-05-23,30,shipped_revenue_usd,seasonal_naive,6543.5,5966.93,4772.6,7161.26,-576.57
2026-04-23,2026-05-23,30,shipped_revenue_usd,driver_regression,6543.5,4988.07,3074.69,6901.45,-1555.43
2026-04-23,2026-05-24,31,shipped_revenue_usd,seasonal_naive,4998.07,4557.77,3361.36,5754.18,-440.3
2026-04-23,2026-05-24,31,shipped_revenue_usd,driver_regression,4998.07,4832.94,2916.23,6749.66,-165.13
2026-04-23,2026-05-25,32,shipped_revenue_usd,seasonal_naive,9118.0,8154.64,6956.15,9353.13,-963.36
2026-04-23,2026-05-25,32,shipped_revenue_usd,driver_regression,9118.0,9331.14,7411.08,11251.19,213.14
2026-04-23,2026-05-26,33,shipped_revenue_usd,seasonal_naive,6447.17,5756.31,4555.74,6956.88,-690.86
2026-04-23,2026-05-26,33,shipped_revenue_usd,driver_regression,6447.17,7870.37,5946.99,9793.75,1423.2
2026-04-23,2026-05-27,34,shipped_revenue_usd,seasonal_naive,6594.64,6109.94,4907.29,7312.59,-484.7
2026-04-23,2026-05-27,34,shipped_revenue_usd,driver_regression,6594.64,7464.9,5538.19,9391.6,870.26
2026-04-23,2026-05-28,35,shipped_revenue_usd,seasonal_naive,6973.91,6454.26,5249.54,7658.98,-519.65
2026-04-23,2026-05-28,35,shipped_revenue_usd,driver_regression,6973.91,7427.69,5497.67,9357.71,453.78
2026-04-23,2026-05-29,36,shipped_revenue_usd,seasonal_naive,7053.28,6698.89,5492.11,7905.67,-354.39
2026-04-23,2026-05-29,36,shipped_revenue_usd,driver_regression,7053.28,7457.63,5524.3,9390.96,404.35
2026-04-23,2026-05-30,37,shipped_revenue_usd,seasonal_naive,6554.59,5978.02,4769.17,7186.87,-576.57
2026-04-23,2026-05-30,37,shipped_revenue_usd,driver_regression,6554.59,5006.3,3069.66,6942.94,-1548.29
2026-04-23,2026-05-31,38,shipped_revenue_usd,seasonal_naive,5006.53,4566.24,3355.33,5777.15,-440.29
2026-04-23,2026-05-31,38,shipped_revenue_usd,driver_regression,5006.53,4600.36,2660.42,6540.3,-406.17
2026-04-23,2026-06-01,39,shipped_revenue_usd,seasonal_naive,8846.15,8128.39,6915.43,9341.35,-717.76
